Scientific Name,Matched Scientific Name,Revised.CTDB.name,Latitude - original,Longitude - original,Year - parsed,turbidity,highSST,lowSST,meanSST,waveenergy
"Acropora (Acropora) hyacinthus (Dana, 1846)",Acropora (Acropora) hyacinthus,Acropora hyacinthus,-12.992,143.858,1983,0.072858445,27.939999,24.47,26.38,0.038934
"Acropora (Acropora) hyacinthus (Dana, 1846)",Acropora (Acropora) hyacinthus,Acropora hyacinthus,-14.4255,144.8168,1983,0.08600134,28.349998,23.25,25.949999,0.06581
"Acropora (Acropora) hyacinthus (Dana, 1846)",Acropora (Acropora) hyacinthus,Acropora hyacinthus,-18.761,146.592,1983,0.094535045,28.67,21.83,25.68,0.052587
"Acropora (Acropora) hyacinthus (Dana, 1846)",Acropora (Acropora) hyacinthus,Acropora hyacinthus,-9.775,143.86,1983,0.11162425,28.599998,25.119999,26.98,0.061519
"Acropora (Acropora) hyacinthus (Dana, 1846)",Acropora (Acropora) hyacinthus,Acropora hyacinthus,-12.132,143.808,1983,0.09033148,27.96,24.49,26.33,0.07497
"Acropora (Acropora) hyacinthus (Dana, 1846)",Acropora (Acropora) hyacinthus,Acropora hyacinthus,-18.68,146.59,1983,0.06353092,28.609999,22.31,25.689999,0.044006
"Acropora (Acropora) hyacinthus (Dana, 1846)",Acropora (Acropora) hyacinthus,Acropora hyacinthus,-14.524,144.964,1983,0.11641185,28.49,23.1,25.849998,0.181785
"Acropora (Acropora) hyacinthus (Dana, 1846)",Acropora (Acropora) hyacinthus,Acropora hyacinthus,-18.657,146.503,1983,0.10684275,28.55,22.09,25.65,0.033358
"Acropora (Acropora) hyacinthus (Dana, 1846)",Acropora (Acropora) hyacinthus,Acropora hyacinthus,-18.659,146.511,1983,0.10684275,,,,0.033358
"Acropora (Acropora) hyacinthus (Dana, 1846)",Acropora (Acropora) hyacinthus,Acropora hyacinthus,-13.069,143.901,1983,0.08178229,28.029999,24.46,26.38,0.071057
"Acropora (Acropora) hyacinthus (Dana, 1846)",Acropora (Acropora) hyacinthus,Acropora hyacinthus,-26.978,153.486,1983,0.054520253,26.14,20.14,23.24,0.014867
"Acropora (Acropora) hyacinthus (Dana, 1846)",Acropora (Acropora) hyacinthus,Acropora hyacinthus,-10.766,143.983,1983,0.09077215,27.96,24.68,26.46,0.016214
"Acropora (Acropora) hyacinthus (Dana, 1846)",Acropora (Acropora) hyacinthus,Acropora hyacinthus,-18.661,146.56,1983,0.06353092,28.63,22.23,25.71,0.044006
"Acropora (Acropora) hyacinthus (Dana, 1846)",Acropora (Acropora) hyacinthus,Acropora hyacinthus,-11.694,144.028,1983,0.062372394,28,24.6,26.449999,0.158486
Acropora (Acropora) kirstyae,Acropora (Acropora) kirstyae,Acropora kirstyae,-18.6,146.483,1983,0.09267254,28.689999,22.09,25.699999,0.033358
Acropora (Acropora) kirstyae,Acropora (Acropora) kirstyae,Acropora kirstyae,-18.682,146.513,1983,0.10684275,28.71,22,25.619999,0.03283
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-18.56,146.49,1983,0.09267254,,,,0.033358
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-29.454,159.111,1983,0.039703246,24.439999,19.31,21.92,
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-29.933,159.066,1983,0.04077379,24.49,19.17,21.74,
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-23.905,152.389,1983,0.069237836,26.949999,21.38,24.08,0.75285
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-11.592,144.031,1983,0.073148206,27.91,24.539999,26.4,0.187238
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-18.774,146.522,1983,0.11222704,,,,0.043329
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-18.232,146.638,1983,0.05736161,28.48,23.24,25.88,0.0263
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-10.766,143.983,1983,0.09077215,27.96,24.68,26.46,0.016214
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-9.775,143.86,1983,0.11162425,28.599998,25.119999,26.98,0.061519
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-19.333,158.666,1983,0.03431332,27.699999,23.55,25.609999,
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-13.067,143.903,1983,0.08178229,28.029999,24.46,26.38,0.071057
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-14.492,144.974,1983,0.11641185,28.32,23.14,25.88,0.181785
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-23.635,152.155,1983,0.07025147,26.84,21.48,24.08,0.017618
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-9.77,143.898,1983,0.10283766,28.65,25.14,26.99,0.061519
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-18.682,146.513,1983,0.10684275,28.71,22,25.619999,0.03283
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-13.169,143.942,1983,0.08185032,28.01,24.42,26.359999,0.082431
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-19.607,158.545,1983,0.035156228,27.5,23.199999,25.32,
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-23.627,152.181,1983,0.05991871,26.859999,21.55,24.13,0.017618
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-19.083,152.283,1983,0.032437537,28.06,23.359999,25.65,16.488516
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-29.454,159.111,1983,0.039703246,24.439999,19.31,21.92,
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-19.883,158.316,1983,0.055503912,27.41,23.289999,25.279999,
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-26.978,153.486,1983,0.054520253,26.14,20.14,23.24,0.014867
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-19.883,158.316,1983,0.055503912,27.41,23.289999,25.279999,
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-23.9,152.4,1983,0.069237836,26.939999,21.42,24.09,0.75285
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-17.41,155.878,1983,0.030428972,28.4,24.359999,26.38,
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-31.466,159.15,1983,0.043319993,24.289999,18.8,21.39,
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-11.694,144.028,1983,0.062372394,28,24.6,26.449999,0.158486
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-17.411,155.846,1983,0.06638362,28.38,24.31,26.34,
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-12.783,143.702,1983,0.070740454,28.019999,24.24,26.38,0.041202
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-16.6,150.283,1983,0.030781476,28.46,24.4,26.43,0.001776
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-16.28,149.96,1983,0.027516393,28.46,24.42,26.47,
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-29.933,159.066,1983,0.04077379,24.49,19.17,21.74,
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-29.454,159.111,1983,0.039703246,24.439999,19.31,21.92,
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-18.659,146.511,1983,0.10684275,,,,0.033358
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-9.867,143.167,1983,0.08475775,29.039999,25.269999,27.26,0.298591
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-18.661,146.56,1983,0.06353092,28.63,22.23,25.71,0.044006
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-13.167,143.946,1983,0.08185032,28.01,24.42,26.359999,0.082431
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-29.933,159.066,1983,0.04077379,24.49,19.17,21.74,
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-12.992,143.858,1983,0.072858445,27.939999,24.47,26.38,0.038934
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-16.6,150.283,1983,0.030781476,28.46,24.4,26.43,0.001776
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-11.914,143.473,1983,0.12490065,28.96,24.32,26.65,0.134963
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-19.098,152.278,1983,0.032437537,28.08,23.34,25.65,16.488516
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-14.732,145.194,1983,0.11542707,28.939999,23.109999,25.949999,0.054733
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-29.933,159.066,1983,0.04077379,24.49,19.17,21.74,
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-23.619,152.168,1983,0.05991871,26.88,21.56,24.13,0.017618
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-11.587,144.031,1983,0.073148206,27.92,24.539999,26.41,0.187238
"Acropora (Acropora) latistella (Brook, 1892)",Acropora (Acropora) latistella,Acropora latistella,-13.043,143.626,1983,0.07797267,28.46,23.99,26.46,0.955337
"Acropora (Acropora) listeri (Brook, 1893)",Acropora (Acropora) listeri,Acropora listeri,-13.069,143.901,1983,0.08178229,28.029999,24.46,26.38,0.071057
"Acropora (Acropora) listeri (Brook, 1893)",Acropora (Acropora) listeri,Acropora listeri,-29.454,159.111,1983,0.039703246,24.439999,19.31,21.92,
"Acropora (Acropora) listeri (Brook, 1893)",Acropora (Acropora) listeri,Acropora listeri,-19.333,158.666,1983,0.03431332,27.699999,23.55,25.609999,
"Acropora (Acropora) listeri (Brook, 1893)",Acropora (Acropora) listeri,Acropora listeri,-19.4,158.85,1983,0.03508881,27.5,23.38,25.56,
"Acropora (Acropora) listeri (Brook, 1893)",Acropora (Acropora) listeri,Acropora listeri,-19.883,158.316,1983,0.055503912,27.41,23.289999,25.279999,
"Acropora (Acropora) listeri (Brook, 1893)",Acropora (Acropora) listeri,Acropora listeri,-19.865,158.296,1983,0.03785957,27.41,23.279999,25.3,
"Acropora (Acropora) listeri (Brook, 1893)",Acropora (Acropora) listeri,Acropora listeri,-17.411,155.846,1983,0.06638362,28.38,24.31,26.34,
"Acropora (Acropora) listeri (Brook, 1893)",Acropora (Acropora) listeri,Acropora listeri,-29.454,159.111,1983,0.039703246,24.439999,19.31,21.92,
"Acropora (Acropora) listeri (Brook, 1893)",Acropora (Acropora) listeri,Acropora listeri,-17.427,155.852,1983,0.06638362,28.38,24.33,26.34,
"Acropora longicyathus (Edwards & Haime, 1860)",Acropora (Acropora) longicyathus,Acropora longicyathus,-14.663,145.448,1983,0.06773445,28.4,23.8,26.15,0.340304
"Acropora longicyathus (Edwards & Haime, 1860)",Acropora (Acropora) longicyathus,Acropora longicyathus,-18.199,146.809,1983,0.068078116,28.349998,23.279999,25.9,0.044387
"Acropora longicyathus (Edwards & Haime, 1860)",Acropora (Acropora) longicyathus,Acropora longicyathus,-16.6,150.283,1983,0.030781476,28.46,24.4,26.43,0.001776
"Acropora longicyathus (Edwards & Haime, 1860)",Acropora (Acropora) longicyathus,Acropora longicyathus,-18.68,146.59,1983,0.06353092,28.609999,22.31,25.689999,0.044006
"Acropora longicyathus (Edwards & Haime, 1860)",Acropora (Acropora) longicyathus,Acropora longicyathus,-19.333,158.666,1983,0.03431332,27.699999,23.55,25.609999,
"Acropora longicyathus (Edwards & Haime, 1860)",Acropora (Acropora) longicyathus,Acropora longicyathus,-13.246,143.958,1983,0.06352097,27.98,24.46,26.33,
"Acropora longicyathus (Edwards & Haime, 1860)",Acropora (Acropora) longicyathus,Acropora longicyathus,-18.772,146.532,1983,0.11222704,28.619999,21.779999,25.599998,0.043329
"Acropora longicyathus (Edwards & Haime, 1860)",Acropora (Acropora) longicyathus,Acropora longicyathus,-14.524,144.964,1983,0.11641185,28.49,23.1,25.849998,0.181785
"Acropora longicyathus (Edwards & Haime, 1860)",Acropora (Acropora) longicyathus,Acropora longicyathus,-19.083,152.283,1983,0.032437537,28.06,23.359999,25.65,16.488516
"Acropora longicyathus (Edwards & Haime, 1860)",Acropora (Acropora) longicyathus,Acropora longicyathus,-13.169,143.942,1983,0.08185032,28.01,24.42,26.359999,0.082431
"Acropora longicyathus (Edwards & Haime, 1860)",Acropora (Acropora) longicyathus,Acropora longicyathus,-11.592,144.031,1983,0.073148206,27.91,24.539999,26.4,0.187238
"Acropora longicyathus (Edwards & Haime, 1860)",Acropora (Acropora) longicyathus,Acropora longicyathus,-16.28,149.96,1983,0.027516393,28.46,24.42,26.47,
"Acropora longicyathus (Edwards & Haime, 1860)",Acropora (Acropora) longicyathus,Acropora longicyathus,-11.694,144.028,1983,0.062372394,28,24.6,26.449999,0.158486
"Acropora longicyathus (Edwards & Haime, 1860)",Acropora (Acropora) longicyathus,Acropora longicyathus,-21.5,152.416,1983,0.06887172,27.779999,22.519999,25.22,0.026827
"Acropora longicyathus (Edwards & Haime, 1860)",Acropora (Acropora) longicyathus,Acropora longicyathus,-11.829,144.061,1983,0.06179947,28.05,24.63,26.439999,
"Acropora longicyathus (Edwards & Haime, 1860)",Acropora (Acropora) longicyathus,Acropora longicyathus,-13.172,143.943,1983,0.08185032,28.01,24.42,26.359999,0.082431
"Acropora longicyathus (Edwards & Haime, 1860)",Acropora (Acropora) longicyathus,Acropora longicyathus,-20.976,150.527,1983,0.071129635,28.029999,21.859999,25.06,0.04255
"Acropora longicyathus (Edwards & Haime, 1860)",Acropora (Acropora) longicyathus,Acropora longicyathus,-23.619,152.168,1983,0.05991871,26.88,21.56,24.13,0.017618
"Acropora longicyathus (Edwards & Haime, 1860)",Acropora (Acropora) longicyathus,Acropora longicyathus,-18.56,146.49,1983,0.09267254,,,,0.033358
"Acropora longicyathus (Edwards & Haime, 1860)",Acropora (Acropora) longicyathus,Acropora longicyathus,-14.688,145.468,1983,0.05905779,28.34,23.689999,26.109999,0.190269
"Acropora longicyathus (Edwards & Haime, 1860)",Acropora (Acropora) longicyathus,Acropora longicyathus,-9.75,143.85,1983,0.11162425,28.55,25.189999,26.98,0.083375
"Acropora longicyathus (Edwards & Haime, 1860)",Acropora (Acropora) longicyathus,Acropora longicyathus,-21.013,150.516,1983,0.071129635,28.029999,21.8,25.039999,0.04255
"Acropora longicyathus (Edwards & Haime, 1860)",Acropora (Acropora) longicyathus,Acropora longicyathus,-18.232,146.638,1983,0.05736161,28.48,23.24,25.88,0.0263
"Acropora longicyathus (Edwards & Haime, 1860)",Acropora (Acropora) longicyathus,Acropora longicyathus,-18.661,146.56,1983,0.06353092,28.63,22.23,25.71,0.044006
"Acropora longicyathus (Edwards & Haime, 1860)",Acropora (Acropora) longicyathus,Acropora longicyathus,-12.132,143.808,1983,0.09033148,27.96,24.49,26.33,0.07497
"Acropora longicyathus (Edwards & Haime, 1860)",Acropora (Acropora) longicyathus,Acropora longicyathus,-19.607,158.545,1983,0.035156228,27.5,23.199999,25.32,
"Acropora longicyathus (Edwards & Haime, 1860)",Acropora (Acropora) longicyathus,Acropora longicyathus,-23.7,152.183,1983,0.07025147,26.88,21.38,24.05,0.052434
"Acropora longicyathus (Edwards & Haime, 1860)",Acropora (Acropora) longicyathus,Acropora longicyathus,-18.6,146.483,1983,0.09267254,28.689999,22.09,25.699999,0.033358
"Acropora longicyathus (Edwards & Haime, 1860)",Acropora (Acropora) longicyathus,Acropora longicyathus,-18.659,146.511,1983,0.10684275,,,,0.033358
"Acropora longicyathus (Edwards & Haime, 1860)",Acropora (Acropora) longicyathus,Acropora longicyathus,-14.732,145.194,1983,0.11542707,28.939999,23.109999,25.949999,0.054733
"Acropora longicyathus (Edwards & Haime, 1860)",Acropora (Acropora) longicyathus,Acropora longicyathus,-19.4,158.85,1983,0.03508881,27.5,23.38,25.56,
"Acropora longicyathus (Edwards & Haime, 1860)",Acropora (Acropora) longicyathus,Acropora longicyathus,-10.766,143.983,1983,0.09077215,27.96,24.68,26.46,0.016214
"Acropora longicyathus (Edwards & Haime, 1860)",Acropora (Acropora) longicyathus,Acropora longicyathus,-11.766,143.833,1983,0.056718573,28.21,24.439999,26.4,0.356629
"Acropora longicyathus (Edwards & Haime, 1860)",Acropora (Acropora) longicyathus,Acropora longicyathus,-20.951,150.087,1983,0.05858842,28.08,21.63,25.09,0.152254
"Acropora (Acropora) loripes (Brook, 1892)",Acropora (Acropora) loripes,Acropora loripes,-12.783,143.702,1983,0.070740454,28.019999,24.24,26.38,0.041202
"Acropora (Acropora) loripes (Brook, 1892)",Acropora (Acropora) loripes,Acropora loripes,-10.2,142.81,1983,0.09777178,28.93,24.939999,27.099998,0.810446
"Acropora (Acropora) loripes (Brook, 1892)",Acropora (Acropora) loripes,Acropora loripes,-9.775,143.86,1983,0.11162425,28.599998,25.119999,26.98,0.061519
"Acropora (Acropora) loripes (Brook, 1892)",Acropora (Acropora) loripes,Acropora loripes,-14.688,145.468,1983,0.05905779,28.34,23.689999,26.109999,0.190269
"Acropora (Acropora) loripes (Brook, 1892)",Acropora (Acropora) loripes,Acropora loripes,-11.694,144.028,1983,0.062372394,28,24.6,26.449999,0.158486
"Acropora (Acropora) loripes (Brook, 1892)",Acropora (Acropora) loripes,Acropora loripes,-14.732,145.194,1983,0.11542707,28.939999,23.109999,25.949999,0.054733
"Acropora (Acropora) loripes (Brook, 1892)",Acropora (Acropora) loripes,Acropora loripes,-20.951,150.087,1983,0.05858842,28.08,21.63,25.09,0.152254
"Acropora (Acropora) loripes (Brook, 1892)",Acropora (Acropora) loripes,Acropora loripes,-23.697,152.201,1983,0.07025147,26.869999,21.439999,24.08,0.052434
"Acropora (Acropora) loripes (Brook, 1892)",Acropora (Acropora) loripes,Acropora loripes,-13.166,143.95,1983,0.08185032,28.01,24.439999,26.38,0.082431
"Acropora (Acropora) loripes (Brook, 1892)",Acropora (Acropora) loripes,Acropora loripes,-19.883,158.316,1983,0.055503912,27.41,23.289999,25.279999,
"Acropora (Acropora) loripes (Brook, 1892)",Acropora (Acropora) loripes,Acropora loripes,-12.119,143.803,1983,0.09073071,27.98,24.48,26.32,0.07497
"Acropora (Acropora) loripes (Brook, 1892)",Acropora (Acropora) loripes,Acropora loripes,-9.77,143.898,1983,0.10283766,28.65,25.14,26.99,0.061519
"Acropora (Acropora) loripes (Brook, 1892)",Acropora (Acropora) loripes,Acropora loripes,-16.6,150.283,1983,0.030781476,28.46,24.4,26.43,0.001776
"Acropora (Acropora) loripes (Brook, 1892)",Acropora (Acropora) loripes,Acropora loripes,-23.619,152.168,1983,0.05991871,26.88,21.56,24.13,0.017618
"Acropora (Acropora) loripes (Brook, 1892)",Acropora (Acropora) loripes,Acropora loripes,-13.943,144.237,1983,0.08537894,28.33,23.529999,25.97,0.170795
"Acropora (Acropora) loripes (Brook, 1892)",Acropora (Acropora) loripes,Acropora loripes,-13.246,143.958,1983,0.06352097,27.98,24.46,26.33,
"Acropora (Acropora) loripes (Brook, 1892)",Acropora (Acropora) loripes,Acropora loripes,-20.943,150.072,1983,0.05858842,28.099998,21.65,25.1,0.152254
"Acropora (Acropora) loripes (Brook, 1892)",Acropora (Acropora) loripes,Acropora loripes,-18.682,146.513,1983,0.10684275,28.71,22,25.619999,0.03283
"Acropora (Acropora) loripes (Brook, 1892)",Acropora (Acropora) loripes,Acropora loripes,-11.587,144.031,1983,0.073148206,27.92,24.539999,26.41,0.187238
"Acropora (Acropora) loripes (Brook, 1892)",Acropora (Acropora) loripes,Acropora loripes,-16.28,149.96,1983,0.027516393,28.46,24.42,26.47,
"Acropora (Acropora) loripes (Brook, 1892)",Acropora (Acropora) loripes,Acropora loripes,-13.067,143.903,1983,0.08178229,28.029999,24.46,26.38,0.071057
