Scientific Name,Matched Scientific Name,Revised CTDB name,,Species - matched,locality,Latitude - original,Longitude - original,Year - parsed,el 954 chl,el 2097 salinity max,el 2096 salinity min,el 955 temp,el 947 turb
"Acropora (Acropora) subglabra (Brook, 1891)",Acropora subglabra,Acropora subglabra,,Acropora (Acropora) subglabra,Tijou Reef S end,-13.246,143.958,1983,0.39787814,35.399998,34.79,26.639708,0.06352097
"Acropora (Acropora) subglabra (Brook, 1891)",Acropora subglabra,Acropora subglabra,,Acropora (Acropora) subglabra,"Lizard Island lagoon, SW entrance near Bird Islet",-14.688,145.468,1983,0.3675777,35.469997,34.739998,26.44021,0.05905779
"Acropora (Acropora) subglabra (Brook, 1891)",Acropora subglabra,Acropora subglabra,,Acropora (Acropora) subglabra,Great Detached Reef,-11.694,144.028,1983,0.48999563,35.38,34.7,26.695108,0.062372394
"Acropora (Acropora) subglabra (Brook, 1891)",Acropora subglabra,Acropora subglabra,,Acropora (Acropora) subglabra,Tijou Reef,-13.172,143.943,1983,0.6841327,35.42,34.79,26.593689,0.08185032
"Acropora (Acropora) subglabra (Brook, 1891)",Acropora subglabra,Acropora subglabra,,Acropora (Acropora) subglabra,Raine Island SW side,-11.592,144.031,1983,0.49862403,35.37,34.69,26.641857,0.073148206
"Acropora (Acropora) subulata (Dana, 1846)",Acropora subulata,Acropora subulata,,Acropora (Acropora) subulata,Between Orpheus and Fantome Islands (Palm Islands),-18.657,146.503,1983,0.95908695,35.57,34.469997,25.8367,0.10684275
"Acropora (Acropora) subulata (Dana, 1846)",Acropora subulata,Acropora subulata,,Acropora (Acropora) subulata,"Arden Island, NW corner",-9.867,143.167,1983,0.63110375,35.399998,34,27.619263,0.08475775
"Acropora (Acropora) subulata (Dana, 1846)",Acropora subulata,Acropora subulata,,Acropora (Acropora) subulata,"Corbett Reef, W end",-13.943,144.237,1983,0.6563548,35.36,34.61,26.341537,0.08537894
"Acropora (Acropora) subulata (Dana, 1846)",Acropora subulata,Acropora subulata,,Acropora (Acropora) subulata,Magdelaine Cay,-16.6,150.283,1983,0.10375753,35.329998,34.92,26.654171,0.030781476
"Acropora (Acropora) subulata (Dana, 1846)",Acropora subulata,Acropora subulata,,Acropora (Acropora) subulata,"Lizard Island lagoon, SW entrance near Bird Islet",-14.688,145.468,1983,0.3675777,35.469997,34.739998,26.44021,0.05905779
"Acropora (Acropora) subulata (Dana, 1846)",Acropora subulata,Acropora subulata,,Acropora (Acropora) subulata,"Britomart Reef, S side",-18.232,146.638,1983,0.3459876,35.54,34.53,26.272865,0.05736161
"Acropora (Acropora) subulata (Dana, 1846)",Acropora subulata,Acropora subulata,,Acropora (Acropora) subulata,"near Triangle Reef, S side of a channel",-10.766,143.983,1983,0.84278554,35.32,34.57,26.733238,0.09077215
"Acropora (Acropora) subulata (Dana, 1846)",Acropora subulata,Acropora subulata,,Acropora (Acropora) subulata,"8 km E of Wye Reef, SE side",-12.783,143.702,1983,0.4812688,35.46,34.719997,26.63146,0.070740454
"Acropora (Acropora) subulata (Dana, 1846)",Acropora subulata,Acropora subulata,,Acropora (Acropora) subulata,"Big Mary Reef, W side",-9.75,143.85,1983,1.129661,35.11,34.17,27.31924,0.11162425
"Acropora (Acropora) subulata (Dana, 1846)",Acropora subulata,Acropora subulata,,Acropora (Acropora) subulata,"Curacao Island, Palm Islands, N. Side",-18.661,146.56,1983,0.41033953,35.57,34.48,25.918518,0.06353092
"Acropora (Acropora) subulata (Dana, 1846)",Acropora subulata,Acropora subulata,,Acropora (Acropora) subulata,Cat Reef,-12.992,143.858,1983,0.5077575,35.45,34.77,26.675268,0.072858445
"Acropora (Acropora) subulata (Dana, 1846)",Acropora subulata,Acropora subulata,,Acropora (Acropora) subulata,Between Orpheus and Pelorus Islands,-18.56,146.49,1983,0.76855814,,,26.082157,0.09267254
"Acropora (Acropora) subulata (Dana, 1846)",Acropora subulata,Acropora subulata,,Acropora (Acropora) subulata,"Fantome Island (Palm Islands), W side",-18.682,146.513,1983,0.95908695,35.57,34.469997,25.836819,0.10684275
"Acropora (Acropora) subulata (Dana, 1846)",Acropora subulata,Acropora subulata,,Acropora (Acropora) subulata,"Britomart Reef, NW side",-18.199,146.809,1983,0.47063765,35.54,34.55,26.26456,0.068078116
"Acropora (Acropora) subulata (Dana, 1846)",Acropora subulata,Acropora subulata,,Acropora (Acropora) subulata,Little Mary Reef,-9.775,143.86,1983,1.129661,35.11,34.19,27.2731,0.11162425
"Acropora (Acropora) subulata (Dana, 1846)",Acropora subulata,Acropora subulata,,Acropora (Acropora) subulata,"Chesterfield Atoll, SW reefs",-19.607,158.545,1983,0.13215686,35.329998,34.96,25.47984,0.035156228
"Acropora (Acropora) subulata (Dana, 1846)",Acropora subulata,Acropora subulata,,Acropora (Acropora) subulata,"Fantome Island (Palm Islands), N and NW sides",-18.659,146.511,1983,0.95908695,,,25.8367,0.10684275
"Acropora (Acropora) subulata (Dana, 1846)",Acropora subulata,Acropora subulata,,Acropora (Acropora) subulata,Tijou Reef,-13.172,143.943,1983,0.6841327,35.42,34.79,26.593689,0.08185032
"Acropora (Acropora) subulata (Dana, 1846)",Acropora subulata,Acropora subulata,,Acropora (Acropora) subulata,"South Islet, Willis Islands",-16.28,149.96,1983,0.10403768,35.329998,34.899998,26.665705,0.027516393
"Acropora (Acropora) subulata (Dana, 1846)",Acropora subulata,Acropora subulata,,Acropora (Acropora) subulata,"Long Island, Chesterfield Atoll",-19.883,158.316,1983,0.45867953,35.35,35,25.34758,0.055503912
"Acropora (Acropora) subulata (Dana, 1846)",Acropora subulata,Acropora subulata,,Acropora (Acropora) subulata,"Osborne Reef, E side",-13.043,143.626,1983,0.58239627,35.43,34.719997,26.746506,0.07797267
"Acropora (Acropora) subulata (Dana, 1846)",Acropora subulata,Acropora subulata,,Acropora (Acropora) subulata,Tijou Reef,-13.166,143.95,1983,0.6841327,35.42,34.79,26.593689,0.08185032
"Acropora (Acropora) subulata (Dana, 1846)",Acropora subulata,Acropora subulata,,Acropora (Acropora) subulata,Raine Island SW side,-11.592,144.031,1983,0.49862403,35.37,34.69,26.641857,0.073148206
"Acropora (Acropora) subulata (Dana, 1846)",Acropora subulata,Acropora subulata,,Acropora (Acropora) subulata,"Mellish Reef, E side",-17.41,155.878,1983,0.10452842,35.2,34.88,26.629068,0.030428972
"Acropora (Acropora) subulata (Dana, 1846)",Acropora subulata,Acropora subulata,,Acropora (Acropora) subulata,Flinders Reef near Moreton Bay,-26.978,153.486,1983,0.3098843,35.52,35.13,23.577866,0.054520253
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,"Esk Island (Palm Islands), SW side",-18.774,146.522,1983,1.0441041,,,25.787212,0.11222704
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,"Long Island, Chesterfield Atoll",-19.883,158.316,1983,0.45867953,35.35,35,25.34758,0.055503912
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,Raine Island SW side,-11.592,144.031,1983,0.49862403,35.37,34.69,26.641857,0.073148206
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,"South Islet, Willis Islands",-16.28,149.96,1983,0.10403768,35.329998,34.899998,26.665705,0.027516393
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,Great Detached Reef,-11.694,144.028,1983,0.48999563,35.38,34.7,26.695108,0.062372394
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,"Mellish Reef, E side",-17.41,155.878,1983,0.10452842,35.2,34.88,26.629068,0.030428972
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,Little Mary Reef,-9.775,143.86,1983,1.129661,35.11,34.19,27.2731,0.11162425
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,"Tijou Reef, SW corner",-13.246,143.909,1983,0.39787814,35.399998,34.78,26.5904,0.06352097
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,"Howick Island, N end",-14.492,144.974,1983,1.4286817,35.44,34.719997,26.132479,0.11641185
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,"Falcon Island (Palm Islands), N end",-18.766,146.533,1983,1.0441041,35.57,34.46,25.787212,0.11222704
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,Franklin Reef,-13.069,143.901,1983,0.70984745,35.44,34.79,26.640842,0.08178229
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,Magdelaine Cay,-16.6,150.283,1983,0.10375753,35.329998,34.92,26.654171,0.030781476
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,"Elk Cliff, Great Palm Island",-18.68,146.59,1983,0.41033953,35.57,34.48,25.965076,0.06353092
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,"Turtle Islands, W point of a southern island",-14.732,145.194,1983,1.0693185,35.469997,34.739998,26.257446,0.11542707
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,"Llewellyn Reef, SE side",-23.697,152.201,1983,0.5673854,35.67,35.12,24.374777,0.07025147
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,Bushy Island-Redbill Reef,-20.966,150.083,1983,0.36793962,35.579998,34.98,25.355349,0.05858842
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,"Fitzroy Reef, SE side",-23.627,152.181,1983,0.3999051,35.68,35.12,24.40502,0.05991871
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,Raine Island NW side,-11.587,144.031,1983,0.49862403,35.37,34.69,26.641857,0.073148206
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,Tijou Reef,-13.166,143.95,1983,0.6841327,35.42,34.79,26.593689,0.08185032
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,"8 km E of Wye Reef, SE side",-12.783,143.702,1983,0.4812688,35.46,34.719997,26.63146,0.070740454
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,"Britomart Reef, S side",-18.232,146.638,1983,0.3459876,35.54,34.53,26.272865,0.05736161
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,"Elizabeth Reef, NE side",-29.933,159.066,1983,0.17037258,35.71,35.579998,22.001612,0.04077379
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,"Martha Ridgeway Reef, W side of reef channel",-12.132,143.808,1983,0.8344023,35.44,34.7,26.645206,0.09033148
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,"Chesterfield Atoll, SW reefs",-19.607,158.545,1983,0.13215686,35.329998,34.96,25.47984,0.035156228
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,"Fitzroy Reef, S side",-23.635,152.155,1983,0.5673854,35.68,35.12,24.40502,0.07025147
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,"Musgrave Reef, NE side",-23.886,152.424,1983,0.63025403,35.63,35.12,24.532978,0.069237836
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,"Sir Charles Hardy Islands, NW side",-11.914,143.473,1983,1.5088648,35.399998,34.63,27.015633,0.12490065
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,Between Orpheus and Pelorus Islands,-18.56,146.49,1983,0.76855814,,,26.082157,0.09267254
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,"Bennett Island, (Passage Islet) Chesterfield Atoll",-19.333,158.666,1983,0.1347396,35.3,34.93,25.76719,0.03431332
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,"Britomart Reef, NW side",-18.199,146.809,1983,0.47063765,35.54,34.55,26.26456,0.068078116
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,"Lizard Island lagoon, SW entrance near Bird Islet",-14.688,145.468,1983,0.3675777,35.469997,34.739998,26.44021,0.05905779
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,"Reefs between Maer and Dewar Islands, Murray Islands",-9.918,144.03,1983,0.71387374,35.1,34.29,26.875303,0.09150131
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,"Fantome Island (Palm Islands), N and NW sides",-18.659,146.511,1983,0.95908695,,,25.8367,0.10684275
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,Franklin Reef,-13.067,143.903,1983,0.70984745,35.44,34.79,26.640842,0.08178229
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,Fitzroy Reef lagoon,-23.619,152.168,1983,0.3999051,35.68,35.12,24.40502,0.05991871
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,Between Orpheus and Fantome Islands (Palm Islands),-18.657,146.503,1983,0.95908695,35.57,34.469997,25.8367,0.10684275
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,1983,0.76855814,35.559998,34.48,26.037094,0.09267254
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,"Bushy Island-Redbill Reef, NW side",-20.951,150.087,1983,0.36793962,35.579998,34.98,25.355349,0.05858842
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,"Arden Island, NW corner",-9.867,143.167,1983,0.63110375,35.399998,34,27.619263,0.08475775
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,"near Triangle Reef, S side of a channel",-10.766,143.983,1983,0.84278554,35.32,34.57,26.733238,0.09077215
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,"Middleton Reef, N side",-29.454,159.111,1983,0.16654554,35.71,35.57,21.977228,0.039703246
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,Tijou Reef,-13.169,143.942,1983,0.6841327,35.42,34.79,26.593689,0.08185032
"Acropora (Acropora) tenuis (Dana, 1846)",Acropora tenuis,Acropora tenuis,,Acropora (Acropora) tenuis,Tijou Reef,-13.172,143.943,1983,0.6841327,35.42,34.79,26.593689,0.08185032
"Acropora (Acropora) tortuosa (Dana, 1846)",Acropora tortuosa,Acropora tortuosa,,Acropora (Acropora) tortuosa,Little Mary Reef,-9.775,143.86,1983,1.129661,35.11,34.19,27.2731,0.11162425
"Acropora (Acropora) tortuosa (Dana, 1846)",Acropora tortuosa,Acropora tortuosa,,Acropora (Acropora) tortuosa,"Middleton Reef, N side",-29.454,159.111,1983,0.16654554,35.71,35.57,21.977228,0.039703246
"Acropora (Acropora) tortuosa (Dana, 1846)",Acropora tortuosa,Acropora tortuosa,,Acropora (Acropora) tortuosa,"Middleton Reef, lagoon, E side",-29.454,159.111,1983,0.16654554,35.71,35.57,21.977228,0.039703246
"Acropora (Acropora) tortuosa (Dana, 1846)",Acropora tortuosa,Acropora tortuosa,,Acropora (Acropora) tortuosa,Franklin Reef,-13.067,143.903,1983,0.70984745,35.44,34.79,26.640842,0.08178229
"Acropora (Acropora) tortuosa (Dana, 1846)",Acropora tortuosa,Acropora tortuosa,,Acropora (Acropora) tortuosa,"Elizabeth Reef, lagoon",-29.933,159.066,1983,0.17037258,35.71,35.579998,22.001612,0.04077379
"Acropora (Acropora) valenciennesi (Edwards & Haime, 1860)",Acropora valenciennesi,Acropora valenciennesi,,Acropora (Acropora) valenciennesi,Yonge Reef,-14.597,145.623,1983,0.5453999,35.46,34.75,26.701506,0.06994386
"Acropora (Acropora) valenciennesi (Edwards & Haime, 1860)",Acropora valenciennesi,Acropora valenciennesi,,Acropora (Acropora) valenciennesi,Martha Ridgeway Reef,-12.119,143.803,1983,0.9290357,35.44,34.7,26.645206,0.09073071
"Acropora (Acropora) valenciennesi (Edwards & Haime, 1860)",Acropora valenciennesi,Acropora valenciennesi,,Acropora (Acropora) valenciennesi,"Arden Island, NW corner",-9.867,143.167,1983,0.63110375,35.399998,34,27.619263,0.08475775
"Acropora (Acropora) valenciennesi (Edwards & Haime, 1860)",Acropora valenciennesi,Acropora valenciennesi,,Acropora (Acropora) valenciennesi,"Bird Island, NW corner",-11.766,143.833,1983,0.35699734,35.399998,34.69,26.660446,0.056718573
"Acropora (Acropora) valenciennesi (Edwards & Haime, 1860)",Acropora valenciennesi,Acropora valenciennesi,,Acropora (Acropora) valenciennesi,"Curacao Island, Palm Islands, N. Side",-18.661,146.56,1983,0.41033953,35.57,34.48,25.918518,0.06353092
"Acropora (Acropora) valenciennesi (Edwards & Haime, 1860)",Acropora valenciennesi,Acropora valenciennesi,,Acropora (Acropora) valenciennesi,Between Orpheus and Fantome Islands (Palm Islands),-18.657,146.503,1983,0.95908695,35.57,34.469997,25.8367,0.10684275
"Acropora (Acropora) valenciennesi (Edwards & Haime, 1860)",Acropora valenciennesi,Acropora valenciennesi,,Acropora (Acropora) valenciennesi,Little Mary Reef,-9.775,143.86,1983,1.129661,35.11,34.19,27.2731,0.11162425
"Acropora (Acropora) valenciennesi (Edwards & Haime, 1860)",Acropora valenciennesi,Acropora valenciennesi,,Acropora (Acropora) valenciennesi,Raine Island SW side,-11.592,144.031,1983,0.49862403,35.37,34.69,26.641857,0.073148206
"Acropora (Acropora) valenciennesi (Edwards & Haime, 1860)",Acropora valenciennesi,Acropora valenciennesi,,Acropora (Acropora) valenciennesi,"Fantome Island (Palm Islands), N and NW sides",-18.659,146.511,1983,0.95908695,,,25.8367,0.10684275
"Acropora (Acropora) valenciennesi (Edwards & Haime, 1860)",Acropora valenciennesi,Acropora valenciennesi,,Acropora (Acropora) valenciennesi,"Brisk and Falcon Islands, E side",-18.782,146.635,1983,,35.57,34.48,25.854748,
"Acropora (Acropora) valenciennesi (Edwards & Haime, 1860)",Acropora valenciennesi,Acropora valenciennesi,,Acropora (Acropora) valenciennesi,"Britomart Reef, S side",-18.232,146.638,1983,0.3459876,35.54,34.53,26.272865,0.05736161
"Acropora (Acropora) valenciennesi (Edwards & Haime, 1860)",Acropora valenciennesi,Acropora valenciennesi,,Acropora (Acropora) valenciennesi,Little Mary Reef,-9.77,143.898,1983,0.88773537,35.1,34.19,27.2731,0.10283766
"Acropora (Acropora) valenciennesi (Edwards & Haime, 1860)",Acropora valenciennesi,Acropora valenciennesi,,Acropora (Acropora) valenciennesi,"Reefs between Maer and Dewar Islands, Murray Islands",-9.918,144.03,1983,0.71387374,35.1,34.29,26.875303,0.09150131
"Acropora (Acropora) valenciennesi (Edwards & Haime, 1860)",Acropora valenciennesi,Acropora valenciennesi,,Acropora (Acropora) valenciennesi,"Bennett Island, (Passage Islet) Chesterfield Atoll",-19.333,158.666,1983,0.1347396,35.3,34.93,25.76719,0.03431332
"Acropora (Acropora) valenciennesi (Edwards & Haime, 1860)",Acropora valenciennesi,Acropora valenciennesi,,Acropora (Acropora) valenciennesi,"Falcon Island (Palm Islands), N end",-18.766,146.533,1983,1.0441041,35.57,34.46,25.787212,0.11222704
