Record ID,Scientific Name,Matched.Scientific.Name,Revised CTDB name,Taxon Rank - matched,Species - matched,locality,Latitude - original,Longitude - original,Coordinate Uncertainty in Metres - parsed,Collector,Outlier for layer,Taxon identification issue,Data Resource ID,Data Resource Name,Suspected outlier,geodetic Datum Assumed Wgs 84,Habitat incorrect for species,Homonym issues with supplied name,incomplete Collection Date,inferred Duplicate Record,Name not in national checklists,Name not recognised
c1be24c2-d1b3-4414-af48-9a27b2f86b7a,"Platygyra daedalea (Ellis & Solander, 1786)",Platygyra.daedalea,Platygyra daedalea,species,Platygyra daedalea,"Houghton Island, W corner",-14.524,144.964,1000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
c42e06d3-1eff-4cb9-8878-2652cdc022b8,"Platygyra daedalea (Ellis & Solander, 1786)",Platygyra.daedalea,Platygyra daedalea,species,Platygyra daedalea,"Butterfly Bay, Hook Island, Whitsunday Islands",-20.07,148.922,300,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
c6fc6cf4-53dc-4662-aafe-ba1afbdde734,"Platygyra daedalea (Ellis & Solander, 1786)",Platygyra.daedalea,Platygyra daedalea,species,Platygyra daedalea,"Barber Islet, Palm Islands, NE side",-18.776,146.6667,300,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
d211ea23-01b7-4bb4-9b13-fd27c40a9d0b,"Platygyra daedalea (Ellis & Solander, 1786)",Platygyra.daedalea,Platygyra daedalea,species,Platygyra daedalea,"Pelorus Island, Palm Islands, W",-18.551,146.488,500,J. Veron,el894,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
d6215f5f-96e6-4ca4-adcc-5daae9b136ac,"Platygyra daedalea (Ellis & Solander, 1786)",Platygyra.daedalea,Platygyra daedalea,species,Platygyra daedalea,"Pompey Complex, SW side",-21.013,150.508,4000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
dace81e8-0eb9-42f6-9412-71c1683c40a4,"Platygyra daedalea (Ellis & Solander, 1786)",Platygyra.daedalea,Platygyra daedalea,species,Platygyra daedalea,"Florence Bay, Magnetic Island",-19.121,146.878,100,J. Veron,el882,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
e218db33-7b88-46b4-80a6-f141eeb538b4,"Platygyra daedalea (Ellis & Solander, 1786)",Platygyra.daedalea,Platygyra daedalea,species,Platygyra daedalea,"Falcon Island (Palm Islands), SW end",-18.772,146.532,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
e351f947-b66b-444a-a892-14ba9ac8adad,"Platygyra daedalea (Ellis & Solander, 1786)",Platygyra.daedalea,Platygyra daedalea,species,Platygyra daedalea,"Lizard Island lagoon, SW entrance near Bird Islet",-14.688,145.468,1000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
e865fa1d-b8d9-4c9d-a8bd-e10951b26dec,"Platygyra daedalea (Ellis & Solander, 1786)",Platygyra.daedalea,Platygyra daedalea,species,Platygyra daedalea,"Electra Head, Great Palm Island",-18.73,146.69,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
f2d1f7bb-f0e5-4993-8372-900c86e083e8,"Platygyra daedalea (Ellis & Solander, 1786)",Platygyra.daedalea,Platygyra daedalea,species,Platygyra daedalea,"Eagle Reef, W side",-18.873,148.143,4000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
f7fea5ec-4786-439f-8ddd-7558f6adaf30,"Platygyra daedalea (Ellis & Solander, 1786)",Platygyra.daedalea,Platygyra daedalea,species,Platygyra daedalea,Swain Reefs,-21.5,152.416,1000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
f84215a7-bdfe-4c80-9cfc-ed042071aa2c,"Platygyra daedalea (Ellis & Solander, 1786)",Platygyra.daedalea,Platygyra daedalea,species,Platygyra daedalea,"Bullumbooroo Bay, Great Palm Island",-18.693,146.596,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
f89c13cc-9199-4b3f-82f0-4592a2c279de,"Platygyra daedalea (Ellis & Solander, 1786)",Platygyra.daedalea,Platygyra daedalea,species,Platygyra daedalea,Great Detached Reef,-11.694,144.028,6000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
0718a4e0-ba99-46e5-b59f-b0688f62ad29,"Platygyra lamellina (Ehrenberg, 1834)",Platygyra.lamellina,Platygyra lamellina,species,Platygyra lamellina,Swain Reef,-21.833,151.8,1000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
6b24d951-38e1-498b-ba6d-e73d7a111188,"Platygyra lamellina (Ehrenberg, 1834)",Platygyra.lamellina,Platygyra lamellina,species,Platygyra lamellina,"Florence Bay, Magnetic Island",-19.121,146.878,100,J. Veron,el882,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
80464b0e-4bdd-438d-ba96-8d79169e72eb,"Platygyra lamellina (Ehrenberg, 1834)",Platygyra.lamellina,Platygyra lamellina,species,Platygyra lamellina,Flat sea floor between Maer Island (Murray Islands) and the barrier reef,-9.904,144.114,10000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
80f8731c-6a3b-4157-9d4e-d6b2209eb184,"Platygyra lamellina (Ehrenberg, 1834)",Platygyra.lamellina,Platygyra lamellina,species,Platygyra lamellina,"Electra Head, Great Palm Island",-18.73,146.69,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
881ec038-4205-4e78-859a-cb6e6d67777f,"Platygyra lamellina (Ehrenberg, 1834)",Platygyra.lamellina,Platygyra lamellina,species,Platygyra lamellina,"Falcon Island (Palm Islands), SW end",-18.772,146.532,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
95057adc-85a0-4595-bf47-0de8f56b1ea4,"Platygyra lamellina (Ehrenberg, 1834)",Platygyra.lamellina,Platygyra lamellina,species,Platygyra lamellina,"Orpheus Island (Palm Islands), W side",-18.6,146.483,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
960057ae-f563-40b4-9cd7-3e0c34b3464c,"Platygyra lamellina (Ehrenberg, 1834)",Platygyra.lamellina,Platygyra lamellina,species,Platygyra lamellina,Great Detached Reef,-11.739,144.101,6000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
22303846-3a29-4a64-9026-82402c14a1c1,"Platygyra lamellina (Ehrenberg, 1834)",Platygyra.lamellina,Platygyra lamellina,species,Platygyra lamellina,,,,,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2611e90a-e73d-422b-9bd5-cd6665a0d7b9,"Platygyra lamellina (Ehrenberg, 1834)",Platygyra.lamellina,Platygyra lamellina,species,Platygyra lamellina,"Pelorus Island, Palm Islands, W",-18.551,146.488,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2989f874-d868-45aa-b308-7697a76ebf6d,"Platygyra lamellina (Ehrenberg, 1834)",Platygyra.lamellina,Platygyra lamellina,species,Platygyra lamellina,Swain Reef,-21.5,152.416,1000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
2ae8462b-6ce1-48d3-aec6-43e100659734,"Platygyra lamellina (Ehrenberg, 1834)",Platygyra.lamellina,Platygyra lamellina,species,Platygyra lamellina,"Pompey Complex, SW side",-21.013,150.508,4000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
44a632eb-f112-4e72-bca3-c59d0ffe6c7e,"Platygyra lamellina (Ehrenberg, 1834)",Platygyra.lamellina,Platygyra lamellina,species,Platygyra lamellina,"Sue Island, SW and NW sides",-10.2,142.81,2000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
4688abf0-5965-4595-8561-3ccec22cee55,"Platygyra lamellina (Ehrenberg, 1834)",Platygyra.lamellina,Platygyra lamellina,species,Platygyra lamellina,"Esk Island (Palm Islands), SW side",-18.774,146.522,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
46fd06be-6431-4c58-9123-a351f26c615b,"Platygyra lamellina (Ehrenberg, 1834)",Platygyra.lamellina,Platygyra lamellina,species,Platygyra lamellina,Yonge Reef,-14.597,145.623,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
4cd75ce8-f8cc-4b00-b500-d5c3176c7131,"Platygyra lamellina (Ehrenberg, 1834)",Platygyra.lamellina,Platygyra lamellina,species,Platygyra lamellina,"Pioneer Bay, Orpheus Island, Palm Islands, N end",-18.595,146.489,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
5fa91a7f-0831-4b47-b667-4fd4332d9ed6,"Platygyra lamellina (Ehrenberg, 1834)",Platygyra.lamellina,Platygyra lamellina,species,Platygyra lamellina,"Barber Islet, Palm Islands, NE side",-18.7757,146.6678,300,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE
6402a62d-2e3d-471b-b2c9-eebb7cdbaf4a,"Platygyra lamellina (Ehrenberg, 1834)",Platygyra.lamellina,Platygyra lamellina,species,Platygyra lamellina,"South East Cape, Great Palm Island",-18.76,146.69,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
679ac127-f3a4-4163-9d3c-cb0eb15d6f4a,"Platygyra lamellina (Ehrenberg, 1834)",Platygyra.lamellina,Platygyra lamellina,species,Platygyra lamellina,Between Orpheus and Fantome Islands (Palm Islands),-18.657,146.503,300,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ba59d480-ecd9-406b-b2a4-2955d53bf247,"Platygyra lamellina (Ehrenberg, 1834)",Platygyra.lamellina,Platygyra lamellina,species,Platygyra lamellina,Tijou Reef,-13.166,143.95,2000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ce5ff336-c641-44fb-934e-624ecd184d48,"Platygyra lamellina (Ehrenberg, 1834)",Platygyra.lamellina,Platygyra lamellina,species,Platygyra lamellina,"Falcon Island (Palm Islands), N end",-18.766,146.533,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ce7d7eac-9ac7-4f8d-b634-4fd08df7e759,"Platygyra lamellina (Ehrenberg, 1834)",Platygyra.lamellina,Platygyra lamellina,species,Platygyra lamellina,"Great Palm Island, NW side",-18.686,146.566,2000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
cf202948-4671-400d-b5d6-928b1cafad5d,"Platygyra lamellina (Ehrenberg, 1834)",Platygyra.lamellina,Platygyra lamellina,species,Platygyra lamellina,"Fantome Island (Palm Islands), N and NW sides",-18.659,146.511,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
d40826ca-f48a-4888-a792-8ddbb9c55045,"Platygyra lamellina (Ehrenberg, 1834)",Platygyra.lamellina,Platygyra lamellina,species,Platygyra lamellina,"CuraǏ_oa Island (Palm Islands), N side",-18.659,146.56,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
d5f73f4b-5cd1-4268-a5b9-3b06370579ed,"Platygyra lamellina (Ehrenberg, 1834)",Platygyra.lamellina,Platygyra lamellina,species,Platygyra lamellina,"Lizard Island lagoon, SW entrance near Bird Islet",-14.688,145.468,1000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
d7eddf52-4b28-4488-84ab-2a22143024ae,"Platygyra lamellina (Ehrenberg, 1834)",Platygyra.lamellina,Platygyra lamellina,species,Platygyra lamellina,"Yorke Island, N side",-9.747,143.411,3000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
e1887ba1-99de-4648-9b01-165b96e506fc,"Platygyra lamellina (Ehrenberg, 1834)",Platygyra.lamellina,Platygyra lamellina,species,Platygyra lamellina,Swain Reefs,-21.5,152.416,1000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE
e6449cf4-665b-49f5-8d88-cd3b6ba4276a,"Platygyra lamellina (Ehrenberg, 1834)",Platygyra.lamellina,Platygyra lamellina,species,Platygyra lamellina,Reef 8 km W of Pompey Reef,-20.966,150.665,10000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
e7e833c2-4877-459a-a22d-356840938f1a,"Platygyra lamellina (Ehrenberg, 1834)",Platygyra.lamellina,Platygyra lamellina,species,Platygyra lamellina,"Eagle Reef, W side",-18.873,148.143,4000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
e9979a77-a64a-4036-9487-ea3a4742c252,"Platygyra lamellina (Ehrenberg, 1834)",Platygyra.lamellina,Platygyra lamellina,species,Platygyra lamellina,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
eb8e5a46-6a10-4421-9abb-daac5b17ca6f,"Platygyra lamellina (Ehrenberg, 1834)",Platygyra.lamellina,Platygyra lamellina,species,Platygyra lamellina,"Thursday Island, E end",-10.57,142.23,5000,J. Veron,el889,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
ec0960b6-bab1-4503-940c-c6b923099078,"Platygyra lamellina (Ehrenberg, 1834)",Platygyra.lamellina,Platygyra lamellina,species,Platygyra lamellina,"Nara Inlet, Hook Island, Whitsunday Islands, S side of entrance",-20.147,148.904,300,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
f5f4ee4b-9094-4167-badc-7201b11ee7d0,"Platygyra lamellina (Ehrenberg, 1834)",Platygyra.lamellina,Platygyra lamellina,species,Platygyra lamellina,"Lizard Island, SE side",-14.68,145.472,3000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
fa00c811-ab89-4d32-9dac-89660ef97469,"Platygyra lamellina (Ehrenberg, 1834)",Platygyra.lamellina,Platygyra lamellina,species,Platygyra lamellina,"Bushy Island-Redbill Reef, N end",-20.943,150.072,2000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
fabfaff1-8b71-4ffc-bd85-b37698e3aef5,"Platygyra lamellina (Ehrenberg, 1834)",Platygyra.lamellina,Platygyra lamellina,species,Platygyra lamellina,"Fantome Island (Palm Islands), W side",-18.682,146.513,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1007eba0-45f7-4d53-abdf-abaee345ba26,"Platygyra pini Chevalier, 1975",Platygyra.pini,Platygyra pini,species,Platygyra pini,"CuraǏ_oa Island (Palm Islands), N side",-18.659,146.56,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1394dc3a-b2da-49d9-8582-ef929ee34125,"Platygyra pini Chevalier, 1975",Platygyra.pini,Platygyra pini,species,Platygyra pini,"Esk Island (Palm Islands), SW side",-18.774,146.522,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
69e65f73-0ff2-4447-9d48-e35f11917e78,"Platygyra pini Chevalier, 1975",Platygyra.pini,Platygyra pini,species,Platygyra pini,"Orpheus Island (Palm Islands), W side",-18.6,146.483,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
6e2a4ddc-a2f8-4f2c-ac84-798982a82c57,"Platygyra pini Chevalier, 1975",Platygyra.pini,Platygyra pini,species,Platygyra pini,Great Detached Reef,-11.694,144.028,6000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
79b182cb-4ebd-4836-b301-ee678c015389,"Platygyra pini Chevalier, 1975",Platygyra.pini,Platygyra pini,species,Platygyra pini,"Bullumbooroo Bay, Great Palm Island",-18.693,146.596,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
83136e0a-01de-4f22-8ac6-42b5f1bb832e,"Platygyra pini Chevalier, 1975",Platygyra.pini,Platygyra pini,species,Platygyra pini,Great Detached Reef,-11.739,144.101,6000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
8997f087-c60c-4e66-b708-d66d067a6287,"Platygyra pini Chevalier, 1975",Platygyra.pini,Platygyra pini,species,Platygyra pini,"Pompey Complex, SW side",-21.013,150.508,4000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
8b952870-4d31-4be9-b271-83e04a4d2d8b,"Platygyra pini Chevalier, 1975",Platygyra.pini,Platygyra pini,species,Platygyra pini,"Lizard Island, NE side",-14.65,145.462,1500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
8f819ada-a0ec-4320-a555-9cb9b966e4b0,"Platygyra pini Chevalier, 1975",Platygyra.pini,Platygyra pini,species,Platygyra pini,Between Orpheus and Fantome Islands (Palm Islands),-18.657,146.503,300,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
98ed58b3-9b69-4eb4-b06c-b80b66e9d766,"Platygyra pini Chevalier, 1975",Platygyra.pini,Platygyra pini,species,Platygyra pini,"Elk Cliff, Great Palm Island",-18.68,146.59,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
a5cca31c-84ef-4b04-a3da-7dce138f482a,"Platygyra pini Chevalier, 1975",Platygyra.pini,Platygyra pini,species,Platygyra pini,"Pelorus Island, Palm Islands, W",-18.551,146.488,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
a95fd7b5-8003-4755-8e6f-ee36d22259c1,"Platygyra pini Chevalier, 1975",Platygyra.pini,Platygyra pini,species,Platygyra pini,"Pompey Complex, W side of a major channel",-20.975,150.515,3000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
b0a7ca97-c60e-4a58-b848-7435e9163e6f,"Platygyra pini Chevalier, 1975",Platygyra.pini,Platygyra pini,species,Platygyra pini,"Houghton Island, W corner",-14.524,144.964,1000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
b440b216-1930-4b1d-a28f-fff405083db8,"Platygyra pini Chevalier, 1975",Platygyra.pini,Platygyra pini,species,Platygyra pini,"Electra Head, Great Palm Island",-18.73,146.69,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
b8d2bb8f-483c-4e93-9f26-4b268d78ed45,"Platygyra pini Chevalier, 1975",Platygyra.pini,Platygyra pini,species,Platygyra pini,Tijou Reef,-13.167,143.946,2000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
179887b2-6595-4043-9707-d334626f238b,"Platygyra pini Chevalier, 1975",Platygyra.pini,Platygyra pini,species,Platygyra pini,"Fantome Island (Palm Islands), W side",-18.682,146.513,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
1a374b2c-32cd-45b8-98e4-76f516da5138,"Platygyra pini Chevalier, 1975",Platygyra.pini,Platygyra pini,species,Platygyra pini,"Orpheus Island (Palm Islands), NW point",-18.567,146.48,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
247d4df3-097f-4ef2-9627-622f719f5c26,"Platygyra pini Chevalier, 1975",Platygyra.pini,Platygyra pini,species,Platygyra pini,"Bewick Island, NE corner",-14.4251,144.8154,300,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
26139701-f464-4b86-a41e-f32451e5bfb4,"Platygyra pini Chevalier, 1975",Platygyra.pini,Platygyra pini,species,Platygyra pini,"Fantome Island (Palm Islands), N and NW sides",-18.659,146.511,500,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
45e7925a-fb00-4736-b61e-c8303bbb4966,"Platygyra pini Chevalier, 1975",Platygyra.pini,Platygyra pini,species,Platygyra pini,Swain Reefs,-21.116,152.766,1000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
4cb4daa3-8d82-4a30-bf0d-9d952ad66c59,"Platygyra pini Chevalier, 1975",Platygyra.pini,Platygyra pini,species,Platygyra pini,"Bushy Island-Redbill Reef, N end",-20.943,150.072,2000,J. Veron,,noIssue,dr684,Scleractinia of Eastern Australia - AIMS Monograph Series - John (Charlie) Veron,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
