"species","site","present","Latitude","Longitude","stdev","SST_p50","Chl_50p","skewnes","TSM_50P","PAR_50P","Calcification.rate","Colony.maximum.diameter","Corallite.width.maximum","Growth.form.typical","Growth.rate","Polyps.per.area","Skeletal.density","Skeletal.micro.density","molefam","morphfam"
"Acropora aspera",160,0,-14.696,145.451,2.0716278553009,26.4750003814697,0.152895092964172,-0.00573915522545576,0.403914153575897,46.3644943237305,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",173,0,-23.438,151.968,2.21623611450195,24.4500007629395,0.306954860687256,0.0817462950944901,0.507335186004639,45.6852188110352,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",12,0,-18.657,146.503,2.57104706764221,26.4750003814697,0.480201840400696,-0.152792111039162,0.933957636356354,44.8490715026855,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",209,0,-13.493,144.16,1.79743051528931,26.7731246948242,0.506556749343872,0.0716192424297333,0.649451375007629,45.4668998718262,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",194,0,-18.7757,146.6678,2.56029105186462,26.4018745422363,0.434619843959808,-0.127716973423958,0.75140106678009,45.8237495422363,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",106,0,-23.456,151.993,2.21623611450195,24.4500007629395,0.306954860687256,0.0817462950944901,0.507335186004639,45.6852188110352,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",115,0,-18.551,146.488,2.56156516075134,26.4018745422363,0.483865082263947,-0.128635168075562,0.933895528316498,44.8510093688965,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",9,0,-14.65,145.462,1.97913122177124,26.4750003814697,0.154817640781403,0.032080315053463,0.400379002094269,46.4031677246094,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",216,0,-31.547,159.059,2.06447076797485,21.5249996185303,0.197583243250847,0.129900142550468,0.425139963626862,39.9306716918945,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",165,0,-18.74,146.57,2.58011937141418,26.6268749237061,0.480213582515717,-0.152430057525635,0.866406142711639,44.0809783935547,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",38,0,-17.41,155.878,1.59163057804108,26.5481262207031,0.104961566627026,0.0324372015893459,0.306361138820648,46.6761131286621,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",170,0,-18.512,147.538,1.95223236083984,26.4018745422363,0.133960425853729,-0.0232367645949125,0.360459864139557,47.3849411010742,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",207,0,-9.879,142.99,1.92809116840363,27.5268745422363,1.34841310977936,-0.0320996940135956,2.4937744140625,44.0533065795898,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",206,0,-18.5,147.57,1.92412436008453,26.4018745422363,0.136288926005363,-0.00866272114217281,0.36350753903389,46.4412307739258,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",202,0,-20.25,149.07,2.46872305870056,25.7634372711182,0.304354965686798,-0.15340681374073,0.499235212802887,44.8139610290527,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",168,0,-18.75,147.266,2.10506892204285,26.25,0.217363119125366,-0.0659095421433449,0.408125102519989,45.9734382629395,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",114,0,-11.766,143.833,1.76266300678253,26.7731246948242,0.812322735786438,0.0631333217024803,1.17061829566956,46.0341911315918,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",88,0,-23.905,152.389,2.12432885169983,24.5231246948242,0.282891064882278,0.0399942323565483,0.432219624519348,45.3699111938477,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",1,1,-18.682,146.513,2.54703164100647,26.4750003814697,0.516013741493225,-0.145214796066284,0.952635705471039,45.6650085449219,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",199,0,-9.901,142.784,1.91964364051819,27.6731262207031,1.70581459999084,-0.0846827402710915,2.36509561538696,44.2880249023438,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",102,0,-12.119,143.803,1.72433280944824,26.7000007629395,2.5233678817749,0.0169006902724504,2.35799837112427,46.2537307739258,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",140,0,-19.416,148.766,2.05967903137207,25.8731250762939,0.144772678613663,-0.114738114178181,0.352476239204407,46.7914123535156,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",155,0,-18.8,147.533,2.02576065063477,26.25,0.208641454577446,-0.0519587844610214,0.39419150352478,46.4476013183594,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",103,0,-13.067,143.903,1.78257596492767,26.6268749237061,2.97152709960938,0.0537080802023411,2.23223829269409,46.8165092468262,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",41,1,-29.454,159.111,1.92896330356598,22.0481262207031,0.190693020820618,0.201014995574951,0.420939832925797,40.8140983581543,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",135,0,-14.826,145.721,1.79846787452698,26.7000007629395,0.156297758221626,0.057816457003355,0.392502784729004,46.8246917724609,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",63,0,-18.199,146.809,2.1183934211731,26.3231258392334,0.31823456287384,-0.0243014842271805,0.449063181877136,45.5433082580566,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",147,0,-20.16,149.02,2.41745400428772,25.7999992370605,0.301858067512512,-0.160318166017532,0.495319038629532,44.5765991210938,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",42,0,-23.627,152.181,2.11183500289917,24.5231246948242,0.315928637981415,0.0588703826069832,0.456825137138367,45.5868453979492,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",204,0,-23.465,151.847,2.2830011844635,24.4500007629395,0.307791858911514,0.0702341198921204,0.499401718378067,46.6880187988281,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",8,0,-9.912,144.066,1.56723976135254,27.1499996185303,0.528397619724274,-0.15819750726223,0.437846302986145,45.4015998840332,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",112,0,-31.466,159.15,2.04853796958923,21.5249996185303,0.197583243250847,0.139395862817764,0.423474878072739,40.6878509521484,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",66,0,-13.043,143.626,2.05966091156006,26.9249992370605,1.41025185585022,-0.0293262042105198,1.5010998249054,45.1727485656738,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",203,0,-9.577,143.482,1.78563237190247,27.6000003814697,0.67562460899353,-0.0295837838202715,0.595563530921936,45.0635414123535,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",74,1,-14.732,145.194,2.30103969573975,26.4018745422363,0.218748047947884,-0.051725260913372,0.437933057546616,47.299015045166,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",47,1,-18.232,146.638,2.17761707305908,26.3231258392334,0.340203642845154,-0.0439045578241348,0.493701636791229,45.1046295166016,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",87,0,-18.774,146.522,2.63901495933533,26.4750003814697,0.498247742652893,-0.186930805444717,1.11389720439911,45.314380645752,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",208,0,-19.73,148.35,2.39018774032593,26.0249996185303,0.320769518613815,-0.154030621051788,0.549177825450897,47.6409301757812,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",61,0,-12.132,143.808,1.7470418214798,26.7000007629395,2.65061283111572,0.0476048663258553,2.34056711196899,46.2537307739258,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",190,0,-12.26,122.91,1.41561567783356,28.8768749237061,0.15051694214344,-0.157346397638321,0.355339735746384,48.0809707641602,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",75,1,-18.73,146.69,2.43690323829651,26.4018745422363,0.361684650182724,-0.153903141617775,0.576978921890259,45.8922309875488,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",4,0,-18.693,146.596,2.50007009506226,26.4750003814697,0.476219683885574,-0.155425563454628,0.893917381763458,44.0809783935547,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",132,0,-20.07,148.922,2.40918159484863,25.9518737792969,0.304212927818298,-0.149110242724419,0.538935303688049,46.4655914306641,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",197,0,-27.21,153.25,2.63724327087402,22.9481258392334,1.27778148651123,0.103341296315193,1.91190457344055,43.5377388000488,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",118,0,-20.943,150.072,2.36772656440735,25.6481246948242,0.338777929544449,-0.142182424664497,0.678992688655853,46.9554290771484,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",5,0,-21.737,152.415,2.00885033607483,25.3500003814697,0.14240625500679,-0.0418658629059792,0.352547466754913,46.4060592651367,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",23,0,-11.739,144.101,1.73182702064514,26.7731246948242,1.00681042671204,0.0231790747493505,1.49799394607544,44.9739418029785,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",36,0,-23.886,152.424,2.11517786979675,24.5625,0.269579946994781,0.0244107898324728,0.434509485960007,45.3699111938477,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",191,0,-9.516,143.292,1.84672808647156,27.7518749237061,1.88788866996765,-0.0761422216892242,1.72372114658356,44.3979454040527,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",175,0,-34.776,138.147,3.15691900253296,17.4018745422363,1.16070890426636,0.100022859871387,1.0908625125885,39.0157852172852,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",65,0,-9.867,143.167,1.89360082149506,27.6000003814697,1.49202537536621,-0.0766594260931015,2.47273826599121,44.2370071411133,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",33,0,-19.607,158.545,1.7450647354126,25.5018749237061,0.132024377584457,-1.45195138454437,0.380327463150024,47.3527183532715,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",215,0,-31.529,159.061,2.06447076797485,21.5249996185303,0.197583243250847,0.129900142550468,0.425139963626862,39.9306716918945,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",93,0,-23.55,151.66,2.49417281150818,24.2981262207031,0.347836136817932,0.0507859140634537,0.399060547351837,46.1446304321289,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",67,0,-9.775,143.86,1.66408240795135,27.4481258392334,0.555998742580414,-0.168313235044479,0.465885877609253,45.1213989257812,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",167,0,-9.912,144.018,1.59889137744904,27.2231254577637,0.524091303348541,-0.157918184995651,0.440551221370697,45.2118492126465,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",35,0,-10.766,143.983,1.61172378063202,26.9249992370605,1.0195677280426,-0.118192881345749,1.80084228515625,45.2251815795898,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",116,0,-20.966,150.665,2.19422149658203,25.5018749237061,0.391069114208221,-0.098269097507,0.478882223367691,47.7362785339355,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",81,0,-18.76,146.69,2.43690323829651,26.4018745422363,0.361684650182724,-0.153903141617775,0.576978921890259,45.8922309875488,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",54,0,-18.772,146.532,2.63901495933533,26.4750003814697,0.498247742652893,-0.186930805444717,1.11389720439911,45.314380645752,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",60,0,-12.992,143.858,1.77822732925415,26.7000007629395,3.1237416267395,0.00813888292759657,2.23242807388306,46.1398391723633,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",77,0,-19.098,152.278,1.66016662120819,25.9518737792969,0.0963354408740997,0.0648394003510475,0.29766634106636,48.1556282043457,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",192,0,-9.926,144.053,1.56723976135254,27.1499996185303,0.528397619724274,-0.15819750726223,0.437846302986145,45.4015998840332,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",110,0,-9.143,143.874,1.80677461624146,27.6731262207031,0.81588888168335,-0.105545893311501,0.850717782974243,45.720890045166,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",137,0,-14.662,145.445,2.03184080123901,26.4750003814697,0.152984157204628,0.0367623306810856,0.403374493122101,46.6945724487305,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",104,0,-9.77,143.898,1.66739749908447,27.375,0.53528892993927,-0.194240361452103,0.456713140010834,46.0153694152832,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",100,0,-9.58,143.74,1.67186784744263,27.4481258392334,0.559138774871826,-0.096271850168705,0.481344044208527,44.6994094848633,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",136,0,-18.57,146.493,2.56156516075134,26.4018745422363,0.483865082263947,-0.128635168075562,0.933895528316498,44.8510093688965,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",181,0,-14.69,145.46,2.00750994682312,26.4750003814697,0.153620600700378,0.00843250937759876,0.402504026889801,46.3442230224609,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",62,1,-18.661,146.56,2.45705318450928,26.4750003814697,0.47443038225174,-0.132112368941307,0.87576150894165,44.9648284912109,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",14,0,-21.833,151.8,2.13205051422119,25.4231262207031,0.242458358407021,-0.104041270911694,0.410610646009445,47.4056434631348,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",25,0,-20.147,148.904,2.47478723526001,25.8731250762939,0.31523060798645,-0.159783199429512,0.556038975715637,45.052661895752,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",73,1,-18.761,146.592,2.58011937141418,26.6268749237061,0.480213582515717,-0.152430057525635,0.866406142711639,44.0809783935547,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",161,0,-9.666,143.116,1.91484344005585,27.7518749237061,1.66273534297943,-0.031220581382513,2.18747711181641,43.169319152832,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",122,0,-20.976,150.527,2.27639865875244,25.5018749237061,0.362503945827484,-0.0787885412573814,0.458070755004883,47.8648300170898,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",177,0,-12.07,143.97,1.71893095970154,26.7731246948242,0.963092446327209,0.0152889406308532,1.49127101898193,45.202880859375,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",22,0,-14.688,145.468,2.00750994682312,26.4750003814697,0.153620600700378,0.00843250937759876,0.402504026889801,46.3442230224609,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",163,0,-9.926,144.048,1.59889137744904,27.2231254577637,0.524091303348541,-0.157918184995651,0.440551221370697,45.2118492126465,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",82,0,-23.9,152.4,2.11517786979675,24.5625,0.269579946994781,0.0244107898324728,0.434509485960007,45.3699111938477,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",107,0,-14.93,145.678,1.94577372074127,26.6268749237061,0.155867964029312,-1.08679711818695,0.398507475852966,46.6730461120605,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",200,0,-9.893,144.181,1.5685623884201,26.9981250762939,0.548855662345886,-0.0691331177949905,0.480818033218384,46.1238403320312,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",80,0,-20.333,148.85,2.64801359176636,25.7268753051758,NA,-0.168428018689156,NA,46.337272644043,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",7,0,-18.567,146.48,2.56156516075134,26.4018745422363,0.483865082263947,-0.128635168075562,0.933895528316498,44.8510093688965,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",58,1,-18.56,146.49,2.56156516075134,26.4018745422363,0.483865082263947,-0.128635168075562,0.933895528316498,44.8510093688965,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",229,0,-11.31,144.06,1.65861785411835,26.8518753051758,1.4674174785614,-0.0574582666158676,2.01695203781128,44.817699432373,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",213,0,-19.138,146.879,2.75865197181702,26.3231258392334,NA,-0.160702869296074,NA,45.8875312805176,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",146,0,-18.659,146.56,2.45705318450928,26.4750003814697,0.47443038225174,-0.132112368941307,0.87576150894165,44.9648284912109,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",56,0,-16.6,150.283,1.55496072769165,26.6268749237061,0.100057899951935,0.0423950031399727,0.320485144853592,48.1949920654297,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",78,0,-14.492,144.974,2.21786737442017,26.6268749237061,0.231639385223389,-0.0269034262746572,0.446161955595016,47.7921676635742,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",16,0,-23.449,151.905,2.26072192192078,24.4865627288818,0.31361511349678,0.0725477412343025,0.502270579338074,45.4498291015625,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",70,0,-29.922,153.386,2.18883585929871,22.3518753051758,0.665786564350128,0.180064082145691,0.391190052032471,41.3347930908203,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",151,0,-10.59,142.2,1.88554000854492,27.6731262207031,3.76980972290039,-0.113339640200138,2.23581171035767,44.6312637329102,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
"Acropora aspera",171,0,20.17,149.03,1.46285498142242,28.0499992370605,0.0486075505614281,-0.218466326594353,0.222582057118416,47.006275177002,NA,NA,"1.8","branching_open","90.99",NA,"0.92","2.788","Acroporidae","Acroporidae"
