trait,master_species,value,unit,resource_id,contributor_id
growth_form,Deltocyathus philippinensis,solitary,cat,,jmadin
growth_form,Deltocyathus pourtalesi,solitary,cat,,jmadin
growth_form,Deltocyathus rotulus,solitary,cat,,jmadin
growth_form,Deltocyathus sarsi,solitary,cat,,jmadin
growth_form,Deltocyathus stella,solitary,cat,,jmadin
growth_form,Deltocyathus suluensis,solitary,cat,,jmadin
growth_form,Deltocyathus taiwanicus,solitary,cat,,jmadin
growth_form,Deltocyathus varians,solitary,cat,,jmadin
growth_form,Deltocyathus vaughani,solitary,cat,,jmadin
growth_form,Dendrogyra cylindrus,encrusting,cat,,jmadin
growth_form,Dendrophyllia alcocki,arborescent,cat,,jmadin
growth_form,Dendrophyllia alternata,arborescent,cat,,jmadin
growth_form,Dendrophyllia arbuscula,", corallum dendroid attached by a thick base; bushy colonies with irregular branching from a short, but robust axial corallite; 2) small, bushy colonies with sparse branching from main stem, single basal stem, also with axial corallites each bearing relatively few large corallites",cat,,jmadin
growth_form,Dendrophyllia boschmai,arborescent,cat,,jmadin
growth_form,Dendrophyllia californica,arborescent,cat,,jmadin
growth_form,Dendrophyllia carleenae,caespitose,cat,,jmadin
growth_form,Dendrophyllia cladonia,caespitose,cat,,jmadin
growth_form,Dendrophyllia cornigera,caespitose,cat,,jmadin
growth_form,Dendrophyllia cribrosa,arborescent,cat,,jmadin
growth_form,Dendrophyllia dilatata,arborescent,cat,,jmadin
growth_form,Dendrophyllia florulenta,arborescent,cat,,jmadin
growth_form,Dendrophyllia ijimai,arborescent,cat,,jmadin
growth_form,Dendrophyllia indica,arborescent,cat,,jmadin
growth_form,Dendrophyllia johnsoni,arborescent,cat,,jmadin
growth_form,Dendrophyllia minuscula,arborescent,cat,,jmadin
growth_form,Dendrophyllia oldroydae,arborescent,cat,,jmadin
growth_form,Dendrophyllia ramea,arborescent,cat,,jmadin
growth_form,Desmophyllum dianthus,solitary,cat,,jmadin
growth_form,Desmophyllum striatum,solitary,cat,,jmadin
growth_form,Dichocoenia stokesi,massive,cat,,jmadin
growth_form,Dichopsammia granulosa,arborescent,cat,,jmadin
growth_form,Diploastrea heliopora,massive,cat,,jmadin
growth_form,Diploria clivosa,massive,cat,,jmadin
growth_form,Diploria labyrinthiformis,massive,cat,,jmadin
growth_form,Diploria strigosa,massive,cat,,jmadin
growth_form,Duncanopsammia axifuga,branching,cat,,jmadin
growth_form,Dunocyathus parasiticus,solitary,cat,,jmadin
growth_form,Echinomorpha nishihirai,solitary,cat,,jmadin
growth_form,Echinophyllia aspera,encrusting,cat,,jmadin
growth_form,Echinophyllia costata,laminar,cat,,jmadin
growth_form,Echinophyllia echinata,laminar,cat,,jmadin
growth_form,Echinophyllia echinoporoides,encrusting,cat,,jmadin
growth_form,Echinophyllia orpheensis,sub_massive,cat,,jmadin
growth_form,Echinophyllia patula,laminar,cat,,jmadin
growth_form,Echinophyllia pectinata,encrusting,cat,,jmadin
growth_form,Echinophyllia taylorae,encrusting,cat,,jmadin
growth_form,Echinopora ashmorensis,arborescent,cat,,jmadin
growth_form,Echinopora forskaliana,massive,cat,,jmadin
growth_form,Echinopora fruticulosa,encrusting,cat,,jmadin
growth_form,Echinopora gemmacea,encrusting,cat,,jmadin
growth_form,Echinopora hirsutissima,sub_massive,cat,,jmadin
growth_form,Echinopora horrida,branching,cat,,jmadin
growth_form,Echinopora irregularis,sub_massive,cat,,jmadin
growth_form,Echinopora lamellosa,foliaceous,cat,,jmadin
growth_form,Echinopora mammiformis,laminar,cat,,jmadin
growth_form,Echinopora pacificus,laminar,cat,,jmadin
growth_form,Echinopora robusta,massive,cat,,jmadin
growth_form,Echinopora tiranensis,encrusting,cat,,jmadin
growth_form,Eguchipsammia cornucopia,massive,cat,,jmadin
growth_form,Eguchipsammia fistula,", corallum consist of elongate cylindrical axial corallite from which other corallites bud a right angles; Colony commonly unattached (recumbent), resulting from sparse, irregular, extratentacular budding (rarely intratentacular) from a predominant axial corallite/parent corallum; third generation buds rare. Quasicolonial, unattached growth form",cat,,jmadin
growth_form,Eguchipsammia gaditana,", Corallum consists of a relatively slender, irregularly bent, cylindrical axial corallite from which smaller corallites bud at irregular intervals; Colony commonly unattached (recumbent), resulting from sparse, irregular, extratentacular budding (rarely intratentacular) from a predominant axial corallite/parent corallum; third generation buds rare. Quasicolonial, unattached growth form",cat,,jmadin
growth_form,Eguchipsammia japonica,", corallum robust, subcylindrical and elongate, often vermiform; Colony commonly unattached (recumbent), resulting from sparse, irregular, extratentacular budding (rarely intratentacular) from a predominant axial corallite/parent corallum; third generation buds rare.",cat,,jmadin
growth_form,Eguchipsammia serpentina,massive,cat,,jmadin
growth_form,Eguchipsammia wellsi,", Corallum consists of a relatively slender, irregularly bent, cylindrical axial corallite from which smaller corallites bud at irregular intervals; Colony commonly unattached (recumbent), resulting from sparse, irregular, extratentacular budding (rarely intratentacular) from a predominant axial corallite/parent corallum; third generation buds rare.",cat,,jmadin
growth_form,Enallopsammia profunda,arborescent,cat,,jmadin
growth_form,Enallopsammia pusilla,arborescent,cat,,jmadin
growth_form,Enallopsammia rostrata,massive,cat,,jmadin
growth_form,Endocyathopora laticostata,solitary,cat,,jmadin
growth_form,Endopachys bulbosa,solitary,cat,,jmadin
growth_form,Endopachys grayi,solitary,cat,,jmadin
growth_form,Endopsammia philippensis,solitary,cat,,jmadin
growth_form,Endopsammia pourtalesi,solitary,cat,,jmadin
growth_form,Endopsammia regularis,solitary,cat,,jmadin
growth_form,Enigmopora darveliensis,branching,cat,,jmadin
growth_form,Ericiocyathus echinatus,solitary,cat,,jmadin
growth_form,Erythrastrea flabellata,flabello_meandroid,cat,,jmadin
growth_form,Euphyllia ancora,flabello_meandroid,cat,,jmadin
growth_form,Euphyllia cristata,phaceloid,cat,,jmadin
growth_form,Euphyllia divisa,flabello_meandroid,cat,,jmadin
growth_form,Euphyllia glabrescens,phaceloid,cat,,jmadin
growth_form,Euphyllia paradivisa,phaceloid,cat,,jmadin
growth_form,Euphyllia paraglabrescens,phaceloid,cat,,jmadin
growth_form,Euphyllia yaeyamaensis,phaceloid,cat,,jmadin
growth_form,Eusmilia fastigiata,phaceloid,cat,,jmadin
growth_form,Falcatoflabellum rauolensis,solitary,cat,,jmadin
growth_form,Favia albidus,massive,cat,,jmadin
growth_form,Favia danae,massive,cat,,jmadin
growth_form,Favia favus,massive,cat,,jmadin
growth_form,Favia fragum,encrusting,cat,,jmadin
growth_form,Favia helianthoides,sub_massive,cat,,jmadin
growth_form,Favia lacuna,sub_massive,cat,,jmadin
growth_form,Favia laxa,sub_massive,cat,,jmadin
growth_form,Favia leptophylla,massive,cat,,jmadin
growth_form,Favia lizardensis,massive,cat,,jmadin
growth_form,Favia maritima,massive,cat,,jmadin
growth_form,Favia marshae,sub_massive,cat,,jmadin
growth_form,Favia matthaii,massive,cat,,jmadin
growth_form,Favia maxima,massive,cat,,jmadin
growth_form,Favia pallida,massive,cat,,jmadin
growth_form,Favia rosaria,sub_massive,cat,,jmadin
growth_form,Favia rotumana,sub_massive,cat,,jmadin
growth_form,Favia rotundata,sub_massive,cat,,jmadin
growth_form,Favia speciosa,massive,cat,,jmadin
growth_form,Favia stelligera,encrusting,cat,,jmadin
growth_form,Favia truncatus,sub_massive,cat,,jmadin
growth_form,Favia veroni,massive,cat,,jmadin
growth_form,Favia vietnamensis,phaceloid,cat,,jmadin
growth_form,Favites abdita,massive,cat,,jmadin
growth_form,Favites acuticollis,sub_massive,cat,,jmadin
growth_form,Favites bestae,sub_massive,cat,,jmadin
growth_form,Favites chinensis,massive,cat,,jmadin
growth_form,Favites complanata,massive,cat,,jmadin
growth_form,Favites flexuosa,sub_massive,cat,,jmadin
growth_form,Favites halicora,massive,cat,,jmadin
growth_form,Favites micropentagona,encrusting,cat,,jmadin
growth_form,Favites paraflexuosa,sub_massive,cat,,jmadin
growth_form,Favites pentagona,sub_massive,cat,,jmadin
growth_form,Favites russelli,sub_massive,cat,,jmadin
growth_form,Favites spinosa,massive,cat,,jmadin
growth_form,Favites stylifera,sub_massive,cat,,jmadin
growth_form,Favites vasta,massive,cat,,jmadin
growth_form,Flabellum alabastrum,solitary,cat,,jmadin
growth_form,Flabellum angulare,solitary,cat,,jmadin
growth_form,Flabellum angustum,solitary,cat,,jmadin
growth_form,Flabellum aotearoa,solitary,cat,,jmadin
growth_form,Flabellum apertumapertum,solitary,cat,,jmadin
growth_form,Flabellum apertumborealis,solitary,cat,,jmadin
growth_form,Flabellum arcuatile,solitary,cat,,jmadin
growth_form,Flabellum areum,solitary,cat,,jmadin
growth_form,Flabellum atlanticum,solitary,cat,,jmadin
growth_form,Flabellum australe,solitary,cat,,jmadin
growth_form,Flabellum campanulatum,solitary,cat,,jmadin
growth_form,Flabellum chunii,solitary,cat,,jmadin
growth_form,Flabellum conuis,solitary,cat,,jmadin
growth_form,Flabellum curvatum,solitary,cat,,jmadin
growth_form,Flabellum daphnense,solitary,cat,,jmadin
growth_form,Flabellum deludens,solitary,cat,,jmadin
growth_form,Flabellum flexuosum,solitary,cat,,jmadin
growth_form,Flabellum floridanum,solitary,cat,,jmadin
growth_form,Flabellum folkesoni,solitary,cat,,jmadin
growth_form,Flabellum gardineri,solitary,cat,,jmadin
growth_form,Flabellum hoffmeisteri,solitary,cat,,jmadin
growth_form,Flabellum impensum,solitary,cat,,jmadin
growth_form,Flabellum japonicum,solitary,cat,,jmadin
growth_form,Flabellum knoxi,solitary,cat,,jmadin
growth_form,Flabellum lamellulosum,solitary,cat,,jmadin
growth_form,Flabellum lowekeyesi,solitary,cat,,jmadin
growth_form,Flabellum macandrewi,solitary,cat,,jmadin
growth_form,Flabellum magnificum,solitary,cat,,jmadin
growth_form,Flabellum marcus,solitary,cat,,jmadin
growth_form,Flabellum marenzelleri,solitary,cat,,jmadin
growth_form,Flabellum messum,solitary,cat,,jmadin
growth_form,Flabellum moseleyi,solitary,cat,,jmadin
growth_form,Flabellum ongulense,solitary,cat,,jmadin
growth_form,Flabellum patens,solitary,cat,,jmadin
growth_form,Flabellum pavoninum,solitary,cat,,jmadin
growth_form,Flabellum politum,solitary,cat,,jmadin
growth_form,Flabellum sexcostatum,solitary,cat,,jmadin
growth_form,Flabellum sibogae,solitary,cat,,jmadin
growth_form,Flabellum thouarsii,solitary,cat,,jmadin
growth_form,Flabellum transversaleconicum,solitary,cat,,jmadin
growth_form,Flabellum transversaletransversale,solitary,cat,,jmadin
growth_form,Flabellum transversaletriangulare,solitary,cat,,jmadin
growth_form,Flabellum tuthilli,solitary,cat,,jmadin
growth_form,Flabellum vaughani,solitary,cat,,jmadin
growth_form,Foveolocyathus alternans,solitary,cat,,jmadin
growth_form,Foveolocyathus verconis,solitary,cat,,jmadin
growth_form,Fungia concinna,solitary,cat,,jmadin
growth_form,Fungia corona,solitary,cat,,jmadin
growth_form,Cycloseris costulata,solitary,cat,,jmadin
growth_form,Cycloseris curvata,solitary,cat,,jmadin
growth_form,Cycloseris cyclolites,solitary,cat,,jmadin
growth_form,Fungia danai,solitary,cat,,jmadin
growth_form,Diaseris distorta,solitary,cat,,jmadin
growth_form,Diaseris fragilis,solitary,cat,,jmadin
growth_form,Fungia fralinae,solitary,cat,,jmadin
growth_form,Fungia fungites,solitary,cat,,jmadin
growth_form,Fungia granulosa,solitary,cat,,jmadin
growth_form,Cycloseris hexagonalis,solitary,cat,,jmadin
growth_form,Fungia horrida,solitary,cat,,jmadin
growth_form,Fungia klunzingeri,solitary,cat,,jmadin
growth_form,Fungia moluccensis,encrusting,cat,,jmadin
growth_form,Fungia paumotensis,solitary,cat,,jmadin
growth_form,Fungia puishani,solitary,cat,,jmadin
growth_form,Fungia repanda,solitary,cat,,jmadin
growth_form,Fungia scabra,solitary,cat,,jmadin
growth_form,Fungia scruposa,solitary,cat,,jmadin
growth_form,Fungia scutaria,solitary,cat,,jmadin
growth_form,Fungia seychellensis,massive,cat,,jmadin
growth_form,Cycloseris sinensis,solitary,cat,,jmadin
growth_form,Cycloseris somervillei,solitary,cat,,jmadin
growth_form,Fungia spinifer,solitary,cat,,jmadin
growth_form,Fungia taiwanensis,massive,cat,,jmadin
growth_form,Cycloseris tenuis,solitary,cat,,jmadin
growth_form,Cycloseris vaughani,solitary,cat,,jmadin
growth_form,Fungiacyathus crispus,solitary,cat,,jmadin
growth_form,Fungiacyathus dennanti,solitary,cat,,jmadin
growth_form,Fungiacyathus fissidiscus,solitary,cat,,jmadin
growth_form,Fungiacyathus fissilis,solitary,cat,,jmadin
growth_form,Fungiacyathus fragilis,solitary,cat,,jmadin
growth_form,Fungiacyathus granulosus,solitary,cat,,jmadin
growth_form,Fungiacyathus hydra,solitary,cat,,jmadin
growth_form,Fungiacyathus marenzelleri,solitary,cat,,jmadin
growth_form,Fungiacyathus margaretae,solitary,cat,,jmadin
growth_form,Fungiacyathus multicarinatus,solitary,cat,,jmadin
growth_form,Fungiacyathus paliferus,solitary,cat,,jmadin
growth_form,Fungiacyathus pliciseptus,solitary,cat,,jmadin
growth_form,Fungiacyathus pseudostephanus,solitary,cat,,jmadin
growth_form,Fungiacyathus pusilluspacificus,solitary,cat,,jmadin
growth_form,Fungiacyathus pusilluspusillus,solitary,cat,,jmadin
growth_form,Fungiacyathus sandoi,solitary,cat,,jmadin
growth_form,Fungiacyathus sibogae,solitary,cat,,jmadin
growth_form,Fungiacyathus stephanus,solitary,cat,,jmadin
growth_form,Fungiacyathus symmetricus,solitary,cat,,jmadin
growth_form,Fungiacyathus turbinolioides,solitary,cat,,jmadin
growth_form,Fungiacyathus variegatus,solitary,cat,,jmadin
growth_form,Galaxea acrhelia,branching,cat,,jmadin
growth_form,Galaxea astreata,encrusting,cat,,jmadin
growth_form,Galaxea cryptoramosa,branching,cat,,jmadin
growth_form,Galaxea fascicularis,massive,cat,,jmadin
growth_form,Galaxea horrescens,arborescent,cat,,jmadin
growth_form,Galaxea longisepta,encrusting,cat,,jmadin
growth_form,Galaxea paucisepta,encrusting,cat,,jmadin
growth_form,Gardineria hawaiiensis,solitary,cat,,jmadin
growth_form,Gardineria paradoxa,foliaceous,cat,,jmadin
growth_form,Gardineria philippinensis,foliaceous,cat,,jmadin
growth_form,Gardineroseris planulata,massive,cat,,jmadin
growth_form,Goniastrea aspera,massive,cat,,jmadin
growth_form,Goniastrea australensis,massive,cat,,jmadin
growth_form,Goniastrea columella,sub_massive,cat,,jmadin
growth_form,Goniastrea deformis,encrusting,cat,,jmadin
growth_form,Goniastrea edwardsi,massive,cat,,jmadin
growth_form,Goniastrea favulus,massive,cat,,jmadin
growth_form,Goniastrea minuta,encrusting,cat,,jmadin
growth_form,Goniastrea palauensis,massive,cat,,jmadin
growth_form,Goniastrea pectinata,sub_massive,cat,,jmadin
growth_form,Goniastrea peresi,encrusting,cat,,jmadin
growth_form,Goniastrea ramosa,branching,cat,,jmadin
growth_form,Goniastrea retiformis,massive,cat,,jmadin
growth_form,Goniastrea thecata,massive,cat,,jmadin
growth_form,Goniocorella dumosa,caespitose,cat,,jmadin
growth_form,Goniopora albiconus,encrusting,cat,,jmadin
growth_form,Goniopora burgosi,sub_massive,cat,,jmadin
growth_form,Goniopora cellulosa,massive,cat,,jmadin
growth_form,Goniopora ciliatus,sub_massive,cat,,jmadin
growth_form,Goniopora columna,columnar,cat,,jmadin
growth_form,Goniopora djiboutiensis,massive,cat,,jmadin
growth_form,Goniopora eclipsensis,branching,cat,,jmadin
growth_form,Goniopora fruticosa,sub_massive,cat,,jmadin
growth_form,Goniopora lobata,massive,cat,,jmadin
growth_form,Goniopora minor,encrusting,cat,,jmadin
growth_form,Goniopora norfolkensis,sub_massive,cat,,jmadin
growth_form,Goniopora palmensis,sub_massive,cat,,jmadin
growth_form,Goniopora pandoraensis,branching,cat,,jmadin
growth_form,Goniopora pearsoni,massive,cat,,jmadin
growth_form,Goniopora pendulus,massive,cat,,jmadin
growth_form,Goniopora planulata,sub_massive,cat,,jmadin
growth_form,Goniopora polyformis,encrusting,cat,,jmadin
growth_form,Goniopora savignyi,columnar,cat,,jmadin
growth_form,Goniopora somaliensis,encrusting,cat,,jmadin
growth_form,Goniopora stokesi,massive,cat,,jmadin
growth_form,Goniopora stutchburyi,sub_massive,cat,,jmadin
growth_form,Goniopora sultani,columnar,cat,,jmadin
growth_form,Goniopora tenella,encrusting,cat,,jmadin
growth_form,Goniopora tenuidens,massive,cat,,jmadin
growth_form,Guynia annulata,solitary,cat,,jmadin
growth_form,Gyrosmilia interrupta,sub_massive,cat,,jmadin
growth_form,Halomitra clavator,massive,cat,,jmadin
growth_form,Halomitra meierae,massive,cat,,jmadin
growth_form,Halomitra pileus,solitary,cat,,jmadin
growth_form,Heliofungia actiniformis,solitary,cat,,jmadin
growth_form,Helioseris cucullata,tabular,cat,,jmadin
growth_form,Herpolitha limax,solitary,cat,,jmadin
growth_form,Herpolitha weberi,massive,cat,,jmadin
growth_form,Heterocyathus aequicostatus,solitary,cat,,jmadin
growth_form,Heterocyathus alternatus,solitary,cat,,jmadin
growth_form,Heterocyathus hemisphaericus,solitary,cat,,jmadin
growth_form,Heterocyathus japonica,solitary,cat,,jmadin
growth_form,Heterocyathus sulcatus,solitary,cat,,jmadin
growth_form,Heteropsammia cochlea,solitary,cat,,jmadin
growth_form,Heteropsammia eupsammides,solitary,cat,,jmadin
growth_form,Holcotrochus crenulatus,solitary,cat,,jmadin
growth_form,Holcotrochus scriptus,solitary,cat,,jmadin
growth_form,Hoplangia durotrix,phaceloid,cat,,jmadin
growth_form,Horastrea indica,flabello_meandroid,cat,,jmadin
growth_form,Hydnophora bonsai,encrusting,cat,,jmadin
growth_form,Hydnophora exesa,encrusting,cat,,jmadin
growth_form,Hydnophora grandis,branching,cat,,jmadin
growth_form,Hydnophora microconos,massive,cat,,jmadin
growth_form,Hydnophora pilosa,columnar,cat,,jmadin
growth_form,Hydnophora rigida,branching,cat,,jmadin
growth_form,Idiotrochus emarciatus,solitary,cat,,jmadin
growth_form,Idiotrochus kikutii,solitary,cat,,jmadin
growth_form,Indophyllia macassarensis,solitary,cat,,jmadin
growth_form,Isophyllia rigida,laminar,cat,,jmadin
growth_form,Isophyllia sinuosa,laminar,cat,,jmadin
growth_form,Javania antarctica,solitary,cat,,jmadin
growth_form,Javania borealis,solitary,cat,,jmadin
growth_form,Javania cailleti,solitary,cat,,jmadin
growth_form,Javania californica,solitary,cat,,jmadin
growth_form,Javania exserta,solitary,cat,,jmadin
growth_form,Javania fusca,solitary,cat,,jmadin
growth_form,Javania insignis,solitary,cat,,jmadin
growth_form,Javania lamprotichum,solitary,cat,,jmadin
growth_form,Javania pseudoalabastra,solitary,cat,,jmadin
growth_form,Kionotrochus suteri,solitary,cat,,jmadin
growth_form,Labyrinthocyathus delicatus,solitary,cat,,jmadin
growth_form,Labyrinthocyathus facetus,solitary,cat,,jmadin
growth_form,Labyrinthocyathus langae,solitary,cat,,jmadin
growth_form,Labyrinthocyathus limatulus,solitary,cat,,jmadin
growth_form,Labyrinthocyathus quaylei,solitary,cat,,jmadin
growth_form,Leptastrea aequalis,massive,cat,,jmadin
growth_form,Leptastrea bewickensis,sub_massive,cat,,jmadin
growth_form,Leptastrea bottae,massive,cat,,jmadin
growth_form,Leptastrea inaequalis,massive,cat,,jmadin
growth_form,Leptastrea pruinosa,encrusting,cat,,jmadin
growth_form,Leptastrea purpurea,encrusting,cat,,jmadin
